"p_value","log10FDR","distal_fold_change","proximal_fold_change","gene","Change"
"NM_012415",0.694083691040517,0.158588160142119,0.0366851051010318,-0.0366851051010319,"RAD54B","No Change"
"NM_012416",0.522117602253376,0.28223166508722,0.0379927101784158,-0.0379927101784159,"RANBP6","No Change"
"NM_012418",0.339147714218033,0.469611105639621,-0.305837971110842,0.305837971110842,"FSCN2","No Change"
"NM_012419",0.150604706898286,0.822161454775368,-0.151880825972551,0.151880825972551,"RGS17","No Change"
"NM_012420",0.838437852641123,0.0765291229866933,-0.0159415438690215,0.0159415438690215,"IFIT5","No Change"
"NM_012423",0.015899159940771,1.79862582176293,-0.177390451688878,0.177390451688878,"RPL13A","Upregulated in Normoxic"
"NM_012424",0.537329450152794,0.269759355805133,-0.0252794084483578,0.0252794084483578,"RPS6KC1","No Change"
"NM_012425",0.187407866594429,0.727212183208927,-0.129155395640015,0.129155395640015,"RSU1","No Change"
"NM_012426",0.275070430432951,0.560556092961888,-0.214319120800766,0.214319120800766,"SF3B3","No Change"
"NM_012427",0.530131199260427,0.275616635939725,-0.270505655264929,0.270505655264929,"KLK5","No Change"
"NM_012429",0.331405035015093,0.479640897658806,-0.120076451991751,0.120076451991751,"SEC14L2","No Change"
"NM_012430",0.0574519055330652,1.24069556229735,-0.233163876251656,0.233163876251656,"SEC22A","No Change"
"NM_012431",0.37418667717478,0.426911679509659,-0.107821755912854,0.107821755912854,"SEMA3E","No Change"
"NM_012432",0.856826338197438,0.0671071920851612,0.00674014623700675,-0.00674014623700677,"SETDB1","No Change"
"NM_012433",0.930315438368417,0.0313697719672499,-0.00240409160929003,0.00240409160929011,"SF3B1","No Change"
"NM_012434",0.320011297908636,0.494834688765209,-0.0585946539108483,0.0585946539108484,"SLC17A5","No Change"
"NM_012435",0.237756176967535,0.623868191159981,-0.273376350055253,0.273376350055253,"SHC2","No Change"
"NM_012437",0.655166206180148,0.18364851180928,0.0139607731654828,-0.0139607731654827,"SNAPIN","No Change"
"NM_012448",0.0540983382458824,1.26681607503627,-0.0961736507814904,0.0961736507814905,"STAT5B","No Change"
"NM_012449",0.176104636199708,0.75422921047539,0.145445891311972,-0.145445891311972,"STEAP1","No Change"
"NM_012450",0.995526602067291,0.00194713043649993,0.00189504170277659,-0.00189504170277652,"SLC13A4","No Change"
"NM_012451",0.0996872442306825,1.00136040953829,-0.676890969018517,0.676890969018517,"SYNGR4","No Change"
"NM_012453",0.615221921620549,0.210968198126618,-0.0576859074502627,0.0576859074502626,"TBL2","No Change"
"NM_012455",0.23649077466025,0.626185796119793,-0.0598714559773985,0.0598714559773985,"PSD4","No Change"
"NM_012456",0.341632305118329,0.466441068687764,-0.109056836222894,0.109056836222894,"TIMM10","No Change"
"NM_012458",0.917690129354604,0.0373039395279596,-0.01297785399821,0.0129778539982099,"TIMM13","No Change"
"NM_012459",0.0121716855726316,1.91464927516326,-0.0573410474391083,0.0573410474391084,"TIMM8B","Upregulated in Normoxic"
"NM_012460",0.642866258163533,0.191879368262379,0.0148148784147376,-0.0148148784147375,"TIMM9","No Change"
"NM_012461",0.395442654774873,0.402916486933766,0.0275858316718998,-0.0275858316718997,"TINF2","No Change"
"NM_012463",0.000719831943315004,3.14276888497176,-0.361986346809118,0.361986346809118,"ATP6V0A2","Upregulated in Normoxic"
"NM_012465",0.943710977083815,0.025160993283343,-0.0217435129447633,0.0217435129447632,"TLL2","No Change"
"NM_012469",0.00246030618723445,2.609010841209,-0.164165732153627,0.164165732153627,"PRPF6","Upregulated in Normoxic"
"NM_012472",0.227985076341363,0.642093580520246,0.270255073265724,-0.270255073265724,"LRRC6","No Change"
"NM_012473",0.0202168367454638,1.69428679589931,-0.139262908164189,0.139262908164189,"TXN2","Upregulated in Normoxic"
"NM_012474",0.000221897155143599,3.65384826565153,-0.38199466345934,0.38199466345934,"UCK2","Upregulated in Normoxic"
"NM_012476",0.177275685021592,0.751350827766864,0.187829217072085,-0.187829217072085,"VAX2","No Change"
"NM_012477",0.387928766022431,0.411248015033603,0.0297930375839201,-0.0297930375839202,"WBP1","No Change"
"NM_012478",0.21615078159248,0.665243189736218,-0.0486988188250979,0.0486988188250978,"WBP2","No Change"
"NM_012479",0.350851131668311,0.454877118318548,-0.0525326633103542,0.0525326633103543,"YWHAG","No Change"
"NM_012486",0.878116402731734,0.0564479103885716,-0.00786350013019231,0.0078635001301923,"PSEN2","No Change"
"NM_013230",0.0703637315157369,1.15265113718328,-0.0803626320957573,0.0803626320957573,"CD24","No Change"
"NM_013231",0.248632443395641,0.604442202048444,0.155276783971392,-0.155276783971392,"FLRT2","No Change"
"NM_013232",0.245361954316068,0.610192777841906,-0.0399290143613188,0.0399290143613188,"PDCD6","No Change"
"NM_013233",0.0815444704589383,1.08860548319011,-0.191505532027825,0.191505532027825,"STK39","No Change"
"NM_013235",0.0669350216426212,1.17434659185186,-0.174412392434626,0.174412392434626,"DROSHA","No Change"
"NM_013238",0.0735448096498103,1.1334479717466,-0.333937979132341,0.333937979132341,"DNAJC15","No Change"
"NM_013239",0.723942683611798,0.140295816643297,-0.0621834328019818,0.0621834328019816,"PPP2R3B","No Change"
"NM_013240",0.444484355338016,0.352143520430419,0.0834776420674243,-0.0834776420674243,"N6AMT1","No Change"
"NM_013241",0.748406909226743,0.125862211785072,-0.0165812689964903,0.0165812689964903,"FHOD1","No Change"
"NM_013242",0.0697108850277802,1.15669940356042,-0.0882557486849117,0.0882557486849116,"C16orf80","No Change"
"NM_013245",0.988875006343095,0.00485859969308416,-0.000427528537989939,0.00042752853798986,"VPS4A","No Change"
"NM_013248",0.366676919366825,0.435716426028206,-0.0379678501990205,0.0379678501990204,"NXT1","No Change"
"NM_013249",0.973969821395468,0.0114544995941459,0.00693604721037672,-0.00693604721037663,"ZNF214","No Change"
"NM_013250",0.398853494416001,0.399186598676213,0.0885903872560651,-0.088590387256065,"ZNF215","No Change"
"NM_013251",0.0488428370389035,1.31119911797538,-1.03174991010623,1.03174991010623,"TAC3","Upregulated in Normoxic"
"NM_013254",0.372597348792754,0.428760239640457,0.0401571264719828,-0.0401571264719827,"TBK1","No Change"
"NM_013256",0.102078953531481,0.99106379079604,-0.150056764385415,0.150056764385415,"ZNF180","No Change"
"NM_013258",0.949595057056248,0.0224615546882406,0.0125218398072903,-0.0125218398072904,"PYCARD","No Change"
"NM_013260",0.00335282085992198,2.47458965015774,-0.248399059465397,0.248399059465397,"SAP30BP","Upregulated in Normoxic"
"NM_013261",0.193822517571801,0.712595769653166,-0.259269809829863,0.259269809829863,"PPARGC1A","No Change"
"NM_013262",0.310098916905978,0.508499750636516,-0.0679182538515509,0.067918253851551,"MYLIP","No Change"
"NM_013265",0.252960051215094,0.596948059483219,-0.0306994101358269,0.0306994101358269,"C11orf2","No Change"
"NM_013267",0.0225507300537318,1.64683939377826,-0.2944725630013,0.2944725630013,"GLS2","Upregulated in Normoxic"
"NM_013270",0.983080313841311,0.00741100054702146,-0.00831704366076324,0.00831704366076344,"PRSS50","No Change"
"NM_013271",0.616479153091374,0.210081604957073,-0.0364044773558014,0.0364044773558013,"PCSK1N","No Change"
"NM_013272",0.863408076030186,0.0637838934155143,0.0215585653590973,-0.0215585653590974,"SLCO3A1","No Change"
"NM_013275",0.461051772033568,0.336250304445376,0.0321206969051128,-0.0321206969051129,"ANKRD11","No Change"
"NM_013276",0.548102257239846,0.261138409376822,-0.0360084233366458,0.0360084233366457,"SHPK","No Change"
"NM_013280",0.477800204361917,0.320753668832198,-0.0973282043192127,0.0973282043192127,"FLRT1","No Change"
"NM_013281",0.589237723799085,0.229709456816967,-0.0892895332346773,0.0892895332346774,"FLRT3","No Change"
"NM_013284",0.97231858236432,0.0121914141955022,0.001316928471991,-0.00131692847199085,"POLM","No Change"
"NM_013286",0.0232060222097649,1.634399296442,-0.247767649180484,0.247767649180483,"RBM15B","Upregulated in Normoxic"
"NM_013293",0.128598672082705,0.890763515938479,-0.106048226608428,0.106048226608428,"TRA2A","No Change"
"NM_013299",0.358739210069117,0.445221152496037,0.0283908834058178,-0.0283908834058177,"SAC3D1","No Change"
"NM_013300",0.559957367873599,0.251845036568875,0.038059842188651,-0.038059842188651,"FAM216A","No Change"
"NM_013301",0.746377303071311,0.127041575720238,0.0239444689681824,-0.0239444689681824,"CCDC106","No Change"
"NM_013302",0.0121902703675788,1.91398666207272,-0.332575339086871,0.332575339086871,"EEF2K","Upregulated in Normoxic"
"NM_013304",0.144256570699583,0.840864396171671,0.308278085551014,-0.308278085551014,"ZDHHC1","No Change"
"NM_013305",0.876456905278695,0.0572694329755201,-0.0418536928352161,0.0418536928352162,"ST8SIA5","No Change"
"NM_013306",0.34422926640646,0.463152208678701,-0.0490429795815718,0.0490429795815719,"SNX15","No Change"
"NM_013309",0.634454677420394,0.197599396499546,0.0445464389532619,-0.0445464389532619,"SLC30A4","No Change"
"NM_013310",0.100967607800608,0.995817933245116,0.285211196678468,-0.285211196678468,"C2orf27A","No Change"
"NM_013312",0.720838751258436,0.142161874352337,0.0208973408932658,-0.0208973408932658,"HOOK2","No Change"
"NM_013313",0.00568122355059991,2.24555812132267,-0.28745918940337,0.28745918940337,"YPEL1","Upregulated in Normoxic"
"NM_013318",0.132106888634295,0.879074535770326,-0.118132892428245,0.118132892428245,"PRRC2B","No Change"
"NM_013319",0.0303793437493331,1.51742161194531,-0.208952099149188,0.208952099149188,"UBIAD1","Upregulated in Normoxic"
"NM_013320",0.681589970254055,0.166476808932916,-0.0295523450777604,0.0295523450777603,"HCFC2","No Change"
"NM_013321",0.61936532234296,0.208053114020718,-0.0283585551537157,0.0283585551537155,"SNX8","No Change"
"NM_013322",0.262647932559768,0.580626013408058,0.125414718386313,-0.125414718386313,"SNX10","No Change"
"NM_013323",0.00161079748187854,2.79295905798633,-0.112089812621433,0.112089812621432,"SNX11","Upregulated in Normoxic"
"NM_013324",0.810413534680344,0.0912933144544107,-0.0261385534623574,0.0261385534623574,"CISH","No Change"
"NM_013325",0.125989948929009,0.899664100110864,-0.119670230662617,0.119670230662616,"ATG4B","No Change"
"NM_013327",0.694120121909809,0.158565365613879,0.029559429424941,-0.029559429424941,"PARVB","No Change"
"NM_013328",0.0905380379609108,1.04316892128303,0.0670440957617864,-0.0670440957617862,"PYCR2","No Change"
"NM_013329",0.916410662527275,0.0379098663946662,0.00910558645290948,-0.0091055864529097,"GCFC1","No Change"
"NM_013333",0.405665600654009,0.391831817732054,0.0271293259436692,-0.0271293259436694,"EPN1","No Change"
"NM_013334",0.297446722545091,0.526590812042172,-0.0454191247592177,0.0454191247592177,"GMPPB","No Change"
"NM_013335",0.718168726764435,0.143773510501157,-0.0205763614432401,0.02057636144324,"GMPPA","No Change"
"NM_013336",0.292048167701141,0.534545514162449,-0.0298499277465602,0.0298499277465601,"SEC61A1","No Change"
"NM_013337",0.0155570214332186,1.80807354995198,-0.38399415907222,0.38399415907222,"TIMM22","Upregulated in Normoxic"
"NM_013338",0.00597142225114581,2.22392221790567,-0.227640499298599,0.227640499298599,"ALG5","Upregulated in Normoxic"
"NM_013339",0.00926113747728948,2.03333566885028,-0.330389673635558,0.330389673635558,"ALG6","Upregulated in Normoxic"
"NM_013341",0.005091276699815,2.29317329936076,-0.645083493158727,0.645083493158727,"OLA1","Upregulated in Normoxic"
"NM_013345",0.723844085083288,0.140354970101318,0.0707454017214186,-0.0707454017214185,"GPR132","No Change"
"NM_013354",0.414905456283069,0.382050853871804,0.0409202553133094,-0.0409202553133093,"CNOT7","No Change"
"NM_013355",0.300040174705268,0.522820590331481,0.0564178468993917,-0.0564178468993916,"PKN3","No Change"
"NM_013356",0.129951071329319,0.886220135782101,-0.257807244170245,0.257807244170245,"SLC16A8","No Change"
"NM_013358",0.097131621012118,1.01263936334139,0.298215195170842,-0.298215195170843,"PADI1","No Change"
"NM_013359",0.812317690048748,0.0902740889213846,0.0228390273218428,-0.0228390273218429,"ZNF221","No Change"
"NM_013361",0.472818084630227,0.325305920652796,-0.0950637881901947,0.0950637881901949,"ZNF223","No Change"
"NM_013362",0.721860834250015,0.14154652091076,0.0207753229235454,-0.0207753229235455,"ZNF225","No Change"
"NM_013363",0.680945523051312,0.166887631089513,0.0380824613667912,-0.0380824613667911,"PCOLCE2","No Change"
"NM_013366",0.797641511347734,0.0981922522890124,0.0164881227885691,-0.0164881227885689,"ANAPC2","No Change"
"NM_013367",0.0949229244290258,1.02262889030485,-0.0866840584833102,0.0866840584833102,"ANAPC4","No Change"
"NM_013372",0.0448066582155676,1.34865744556829,0.389320329170469,-0.389320329170469,"GREM1","Upregulated in Hypoxia"
"NM_013373",0.0475402032174457,1.32293896614956,-1.09065014955373,1.09065014955373,"ZDHHC8","Upregulated in Normoxic"
"NM_013374",0.821774718691662,0.0852472236260984,-0.0352754747475303,0.0352754747475302,"PDCD6IP","No Change"
"NM_013375",0.33065013299751,0.480631298273555,-0.0871164142968465,0.0871164142968465,"ABT1","No Change"
"NM_013376",1,0,0,0,"SERTAD1","No Change"
"NM_013378",0.0642875956043018,1.19187281681606,-0.353799869756976,0.353799869756976,"VPREB3","No Change"
"NM_013379",0.205074865311525,0.688087565011567,-0.0965669845296441,0.0965669845296442,"DPP7","No Change"
"NM_013380",0.0126361274310047,1.89838600303413,-0.239423817746054,0.239423817746054,"ZFP112","Upregulated in Normoxic"
"NM_013382",0.00642653744816027,2.19202295743218,-0.246330475993203,0.246330475993203,"POMT2","Upregulated in Normoxic"
"NM_013386",0.64531015395507,0.190231501215575,-0.0333981414152614,0.0333981414152614,"SLC25A24","No Change"
"NM_013387",0.0335219349021083,1.47467092163316,-0.175849835399418,0.175849835399418,"UQCR10","Upregulated in Normoxic"
"NM_013388",0.310344513933227,0.508155927383741,-0.0377755399655826,0.0377755399655827,"PREB","No Change"
"NM_013390",0.543541237243107,0.264767501388632,0.0275950083915681,-0.027595008391568,"TMEM2","No Change"
"NM_013392",0.252899613534619,0.597051834316768,-0.035505027522184,0.035505027522184,"NRBP1","No Change"
"NM_013393",0.506262088105654,0.295624593930546,-0.0271935267833045,0.0271935267833046,"FTSJ2","No Change"
"NM_013396",0.798578849420562,0.0976821963976034,0.0263403921787802,-0.0263403921787803,"USP25","No Change"
"NM_013397",0.408105807082151,0.389227225452677,0.0364646657728343,-0.0364646657728343,"PRICKLE4","No Change"
"NM_013399",0.699758695351353,0.155051696192064,-0.0436612287961395,0.0436612287961397,"C16orf5","No Change"
"NM_013401",0.36578572968977,0.436773241554729,0.0907521149676753,-0.0907521149676752,"RAB3IL1","No Change"
"NM_013402",0.469935533366853,0.32796171530541,-0.0279523421128333,0.0279523421128333,"FADS1","No Change"
"NM_013403",0.270563842239499,0.567730242346998,0.0327990265397468,-0.0327990265397469,"STRN4","No Change"
"NM_013411",0.00174573987905752,2.75802046710577,0.329842848794951,-0.329842848794951,"AK2","Upregulated in Hypoxia"
"NM_013412",0.264284181187029,0.577928830923466,-0.102828851114166,0.102828851114166,"RABL2A","No Change"
"NM_013430",0.458790433181394,0.338385646698949,-0.0956956525430959,0.0956956525430958,"GGT1","No Change"
"NM_013431",0.265177640928222,0.576463097276542,-0.551210246215584,0.551210246215584,"KLRC4","No Change"
"NM_013432",0.744538399440941,0.128112898670363,-0.0161371143995177,0.0161371143995178,"TONSL","No Change"
"NM_013434",0.608088847436858,0.216032961627696,-0.0556841325776784,0.0556841325776784,"KCNIP3","No Change"
"NM_013436",0.199033412681749,0.70107401039818,-0.0397357522472101,0.0397357522472101,"NCKAP1","No Change"
"NM_013439",0.162297448069661,0.789688308873567,-0.814275955242812,0.814275955242812,"PILRA","No Change"
"NM_013441",0.0634442302896715,1.19760786714363,-0.10765108510609,0.10765108510609,"RCAN3","No Change"
"NM_013442",0.788145235465716,0.103393745518807,0.00970208794940387,-0.00970208794940395,"STOML2","No Change"
"NM_013443",0.727279074554216,0.138298907872499,0.0141938815827544,-0.0141938815827544,"ST6GALNAC6","No Change"
"NM_013444",0.809713615319733,0.0916685580085989,-0.0129074837793882,0.0129074837793882,"UBQLN2","No Change"
"NM_013446",0.163990799004519,0.785180518133174,-0.0796522492203659,0.079652249220366,"MKRN1","No Change"
"NM_013447",0.26672480686292,0.573936590674326,-0.225709966614016,0.225709966614016,"EMR2","No Change"
"NM_013448",0.413301829153711,0.383732672652951,-0.0538802407259586,0.0538802407259587,"BAZ1A","No Change"
"NM_013449",0.279106193946287,0.554230525507625,-0.0620846964739746,0.0620846964739745,"BAZ2A","No Change"
"NM_013450",0.77751443636856,0.109291538536496,-0.016336974713262,0.0163369747132622,"BAZ2B","No Change"
"NM_013451",0.899483043695984,0.0460070191985605,0.00937252974923751,-0.00937252974923753,"MYOF","No Change"
"NM_013452",0.88760133902341,0.0517820512687367,-0.0529047459882686,0.0529047459882687,"VCX","No Change"
"NM_013453",0.0591336801384772,1.22816509218136,0.791213614266789,-0.791213614266789,"SPANXA1","No Change"
"NM_013943",0.0811741281689851,1.09058236711135,-0.11331371532857,0.11331371532857,"CLIC4","No Change"
"NM_013962",0.622070944302931,0.206160083215437,-0.0704848737731434,0.0704848737731433,"NRG1","No Change"
